bookid,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_date_valid,primary_author,publication_year,publication_month,rating_bucket,review_to_rating_ratio
34858,Comanche Moon,Larry McMurtry,4.03,0684807548,9780684807546,eng,752.0,202,30.0,1997-11-06,Simon & Schuster,True,Larry McMurtry,1997.0,11.0,4-4.5,0.1485148514851485
34866,Night of the Fox (Dougal Munro and Jack Carter #1),Jack Higgins,3.92,0671728202,9780671728205,eng,352.0,4908,89.0,2008-01-25,Pocket Books,True,Jack Higgins,2008.0,1.0,3-4,0.018133659331703342
34869,Mitla Pass,Leon Uris,3.84,0553282808,9780553282801,eng,495.0,3256,68.0,1989-10-01,Bantam,True,Leon Uris,1989.0,10.0,3-4,0.020884520884520884
34871,The Complete Clive Barker's The Great And Secret Show,Chris Ryall/Gabriel Rodríguez/Clive Barker,4.23,1600100295,9781600100291,eng,136.0,17422,67.0,2006-11-08,IDW Publishing,True,Chris Ryall,2006.0,11.0,4-4.5,0.003845712317759155
34873,The Great And Secret Show (Book of the Art #1),Clive Barker,4.05,000617695X,9780006176954,eng,698.0,275,17.0,1990-04-26,Fontana Books,True,Clive Barker,1990.0,4.0,4-4.5,0.06181818181818182
34881,Star Bright (Star Power  #8),Catherine Hapka,3.67,068987670X,9780689876707,eng,160.0,3,0.0,2005-04-26,Aladdin Paperbacks,True,Catherine Hapka,2005.0,4.0,3-4,0.0
34892,Bright Star's Promise,Karen A. Bale,2.77,0821746219,9780821746219,eng,444.0,13,3.0,1994-07-01,Zebra,True,Karen A. Bale,1994.0,7.0,2-3,0.23076923076923078
34895,Dragon Quest VIII: Journey of the Cursed King Official Strategy Guide,Dan Birlew,4.14,0744005833,9780744005837,eng,240.0,35,0.0,2005-11-08,BradyGames,True,Dan Birlew,2005.0,11.0,4-4.5,0.0
34897,The Dragon Reborn (The Wheel of Time  #3),Robert Jordan,4.25,0765305119,9780765305114,eng,624.0,183950,2671.0,2002-09-14,Tor Books,True,Robert Jordan,2002.0,9.0,4-4.5,0.014520250067953247
34898,My Father's Dragon (My Father's Dragon  #1),Ruth Stiles Gannett,4.1,0440421217,9780440421214,eng,96.0,30987,1535.0,2005-12-27,Yearling,True,Ruth Stiles Gannett,2005.0,12.0,4-4.5,0.04953690257204634
34899,The Book of the Dragon,Ciruelo Cabral,4.2,1402728115,9781402728112,eng,144.0,372,15.0,2005-08-01,Union Square Press,True,Ciruelo Cabral,2005.0,8.0,4-4.5,0.04032258064516129
34901,Must Love Dragons (Immortally Sexy  #2),Stephanie Rowe,3.98,0446617679,9780446617673,eng,342.0,1740,77.0,2006-11-01,Warner Forever,True,Stephanie Rowe,2006.0,11.0,3-4,0.044252873563218394
34902,Player's Handbook II,David Noonan,3.76,0786939184,9780786939183,eng,221.0,815,7.0,2006-05-09,Wizards of the Coast,True,David Noonan,2006.0,5.0,3-4,0.008588957055214725
34908,Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1),James A. Owen,3.86,1416912274,9781416912279,eng,326.0,10103,917.0,2006-09-26,Simon & Schuster Books for Young Readers,True,James A. Owen,2006.0,9.0,3-4,0.09076511927150352
34909,The Dragon Doesn't Live Here Anymore: Living Fully  Loving Freely,Alan Cohen,4.27,0449908402,9780449908402,eng,416.0,179,16.0,1993-08-03,Ballantine Books,True,Alan Cohen,1993.0,8.0,4-4.5,0.0893854748603352
34915,Running with the Demon (Word & Void #1),Terry Brooks,3.97,1857236076,9781857236071,eng,503.0,72,3.0,1998-07-16,Orbit Books,True,Terry Brooks,1998.0,7.0,3-4,0.041666666666666664
34918,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,4.27,1416502041,9781416502043,eng,1260.0,87,4.0,2005-05-01,Pocket Books,True,Terry Brooks,2005.0,5.0,4-4.5,0.04597701149425287
34921,The Black Unicorn (Magic Kingdom of Landover #2),Terry Brooks,3.77,0345335287,9780345335289,eng,307.0,630,14.0,1988-08-12,Del Rey Books,True,Terry Brooks,1988.0,8.0,3-4,0.022222222222222223
34922,Der Sohn von Shannara,Terry Brooks/Tony Westermayr,4.16,3442249759,9783442249756,ger,224.0,5,0.0,2000-12-01,Goldmann,True,Terry Brooks,2000.0,12.0,4-4.5,0.0
34938,First King of Shannara (Shannara Prequel),Terry Brooks,3.96,0517199963,9780517199961,eng,,1,0.0,1996-03-19,Random House Value Publishing,True,Terry Brooks,1996.0,3.0,3-4,0.0
34939,The Best of Lester Del Rey,Lester del Rey/Terry Brooks,3.79,034543949X,9780345439499,eng,320.0,76,9.0,2000-06-06,Del Rey,True,Lester del Rey,2000.0,6.0,3-4,0.11842105263157894
34941,The Phantom Menace (Star Wars: Novelizations  #1),Terry Brooks/George Lucas,3.57,0099409968,9780099409960,eng,336.0,13158,455.0,2000-03-02,Arrow,True,Terry Brooks,2000.0,3.0,3-4,0.0345797233622131
34948,L'epée de Shannara,Terry Brooks/Rosalie Guillaume,3.45,2914370318,9782914370318,fre,390.0,6,2.0,2002-11-27,Bragelonne,True,Terry Brooks,2002.0,11.0,3-4,0.3333333333333333
34963,Star Wars. Episode I - Die dunkle Bedrohung,Terry Brooks/George Lucas/Regina Winter,3.57,3442352436,9783442352432,ger,320.0,67,4.0,1999-08-01,Blanvalet Taschenbuch Verlag,True,Terry Brooks,1999.0,8.0,3-4,0.05970149253731343
34985,The Deming Management Method,Mary Walton,3.95,1852521414,9781852521417,eng,254.0,192,11.0,1992-10-01,Management Books 2000,True,Mary Walton,1992.0,10.0,3-4,0.057291666666666664
34988,The Scions of Shannara (Heritage of Shannara  #1),Terry Brooks,3.99,1857230752,9781857230758,eng,512.0,26985,256.0,2006-10-05,Orbit,True,Terry Brooks,2006.0,10.0,3-4,0.00948675189920326
34992,The Three Musketeers (Classic Starts),Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,4.12,1402736959,9781402736957,eng,151.0,514,31.0,2007-02-01,Sterling Publishing Co.  Inc.,True,Oliver Ho,2007.0,2.0,4-4.5,0.06031128404669261
35002,The One Minute Minute Sales Person,Spencer Johnson,3.78,0007104847,9780007104840,eng,109.0,68,7.0,2000-06-01,HarperCollins Publishers,True,Spencer Johnson,2000.0,6.0,3-4,0.10294117647058823
35046,JLA  Vol. 14: Trial by Fire,Joe Kelly/Doug Mahnke/Tom Nguyen,3.67,140120242X,9781401202422,eng,144.0,192,12.0,2004-10-01,DC Comics,True,Joe Kelly,2004.0,10.0,3-4,0.0625
35047,Manhunter  Vol. 2: Trial by Fire,Marc Andreyko/Javier Pina/Jesus Saiz/Brad Walker,3.9,1401211984,9781401211981,eng,224.0,297,27.0,2007-01-03,DC Comics,True,Marc Andreyko,2007.0,1.0,3-4,0.09090909090909091
35048,Trial by Fire (Stargate SG-1  #1),Sabine C. Bauer,3.79,0954734300,9780954734305,eng,237.0,448,32.0,2006-06-01,Fandemonium Books,True,Sabine C. Bauer,2006.0,6.0,3-4,0.07142857142857142
35050,Trial By Fire,D.W. Buffa,3.76,0451412125,9780451412126,eng,322.0,9,0.0,2006-04-04,Onyx,True,D.W. Buffa,2006.0,4.0,3-4,0.0
35052,Trial by Fire (Newpointe 911 #4),Terri Blackstock,4.36,0310217601,9780310217602,eng,347.0,3248,73.0,2000-10-18,Zondervan,True,Terri Blackstock,2000.0,10.0,4-4.5,0.02247536945812808
35054,Sahara (Dirk Pitt  #11),Clive Cussler,3.96,1416513418,9781416513414,eng,576.0,47,6.0,2005-03-01,Pocket Books,True,Clive Cussler,2005.0,3.0,3-4,0.1276595744680851
35056,Sahara (Dirk Pitt  #11),Clive Cussler,3.96,0671521101,9780671521103,eng,576.0,528,34.0,1995-03-01,Pocket Books,True,Clive Cussler,1995.0,3.0,3-4,0.06439393939393939
35057,Africa South of the Sahara: A Geographical Interpretation (Texts In Regional Geography),Robert Stock,3.12,1572308680,9781572308688,eng,479.0,8,0.0,2004-05-04,The Guilford Press,True,Robert Stock,2004.0,5.0,3-4,0.0
35061,Ellora's Cavemen: Dreams of the Oasis Volume II,Sylvia Day/B.J. McCall/Sahara Kelly/Elisa Adams/Denise A. Agnew/Anna J. Evans,3.63,1419954482,9781419954481,eng,272.0,131,8.0,2005-10-01,Ellora's Cave,True,Sylvia Day,2005.0,10.0,3-4,0.061068702290076333
35081,Ghosts of Gettysburg III: Spirits  Apparitions  and Haunted Places of the Battlefield,Mark Nesbitt,4.03,0939631903,9780939631902,eng,75.0,111,3.0,1995-10-01,Thomas Publications (PA),True,Mark Nesbitt,1995.0,10.0,4-4.5,0.02702702702702703
35088,SeinLanguage,Jerry Seinfeld,3.63,0553096060,9780553096064,eng,180.0,371,44.0,1993-09-01,Bantam,True,Jerry Seinfeld,1993.0,9.0,3-4,0.11859838274932614
35090,Der Richter und sein Henker,Friedrich Dürrenmatt/John J. Neumaier/William Gillis,3.73,0395044995,9780395044995,ger,208.0,5420,81.0,1972-06-23,Houghton Mifflin Company,True,Friedrich Dürrenmatt,1972.0,6.0,3-4,0.014944649446494465
35092,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Norman Schwarzkopf/Peter Petre,4.04,0553563386,9780553563382,eng,640.0,2554,91.0,1993-09-01,Bantam,True,Norman Schwarzkopf,1993.0,9.0,4-4.5,0.03563038371182459
35100,Battle Cry of Freedom,James M. McPherson,4.35,019516895X,9780195168952,eng,867.0,23112,992.0,2003-12-11,Oxford University Press  USA,True,James M. McPherson,2003.0,12.0,4-4.5,0.04292142609899619
35106,The Straight Dope,Cecil Adams,4.19,0345422910,9780345422910,eng,432.0,596,24.0,1998-02-24,Ballantine Books,True,Cecil Adams,1998.0,2.0,4-4.5,0.040268456375838924
35108,Return of the Straight Dope,Cecil Adams/Ed Zotti/Slug Signorino,4.22,0345381114,9780345381118,eng,448.0,220,11.0,1999-03-12,Ballantine,True,Cecil Adams,1999.0,3.0,4-4.5,0.05
35110,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher (Helix),Richard P. Feynman/Robert B. Leighton/Matthew L. Sands/Paul Davies,4.21,0201408252,9780201408256,eng,176.0,167,18.0,1996-04-10,Basic Books,True,Richard P. Feynman,1996.0,4.0,4-4.5,0.10778443113772455
35111,The Feynman Lectures on Physics Vol 2,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.62,0805390472,9780805390476,eng,512.0,17,2.0,2005-09-01,Pearson Education,True,Richard P. Feynman,2005.0,9.0,4.5-5,0.11764705882352941
35115,Sliding Scales (Pip & Flinx #10),Alan Dean Foster,3.88,0345461584,9780345461582,eng,257.0,1167,28.0,2005-09-27,Del Rey Books,True,Alan Dean Foster,2005.0,9.0,3-4,0.023993144815766924
35116,Star Trek: Logs Seven and Eight (Star Trek: Log  #7-8),Alan Dean Foster,3.68,0345495845,9780345495846,eng,358.0,35,0.0,2006-09-05,Del Rey Books,True,Alan Dean Foster,2006.0,9.0,3-4,0.0
35120,Star Trek: Logs One and Two (Star Trek: Log  #1-2),Alan Dean Foster,3.46,0345495810,9780345495815,eng,370.0,58,4.0,2006-09-05,Del Rey Books,True,Alan Dean Foster,2006.0,9.0,3-4,0.06896551724137931
35124,Mid-Flinx (Pip & Flinx #7),Alan Dean Foster,3.94,0345406443,9780345406446,eng,352.0,2327,36.0,1996-09-01,Del Rey Books,True,Alan Dean Foster,1996.0,9.0,3-4,0.015470562956596476
35125,Alien,Alan Dean Foster,4.09,2290011150,9782290011157,eng,270.0,15901,309.0,1979-03-29,Grand Central Publishing,True,Alan Dean Foster,1979.0,3.0,4-4.5,0.0194327400792403
35126,The Chronicles of Riddick,Alan Dean Foster,3.95,0345468392,9780345468390,eng,342.0,1389,47.0,2007-12-18,Del Rey Books,True,Alan Dean Foster,2007.0,12.0,3-4,0.033837293016558675
35128,With Friends Like These...,Alan Dean Foster,3.94,0345323904,9780345323903,eng,236.0,2277,28.0,1977-11-12,Del Rey,True,Alan Dean Foster,1977.0,11.0,3-4,0.012296881862099254
35134,Nor Crystal Tears (Humanx Commonwealth  #9),Alan Dean Foster,4.03,0727845640,9780727845641,eng,231.0,2278,29.0,1994-02-01,Severn House Publishers,True,Alan Dean Foster,1994.0,2.0,4-4.5,0.012730465320456541
35138,The Hour of the Gate (Spellsinger  #2),Alan Dean Foster,3.84,0743498291,9780743498296,eng,304.0,30,0.0,2005-01-01,iBooks,True,Alan Dean Foster,2005.0,1.0,3-4,0.0
35148,Betcha Can't Read Just One,Alan Dean Foster/George Alec Effinger/Jack McDevitt/Nina Kiriki Hoffman/Mike Resnick/R.A. Lafferty/Tobias Grace/Laura Resnick/Margaret Ball/Ron Goulart/Mel Gilden/Edward Wellen/Wolfgang Jeschke/Greg Costikyan/Esther M. Friesner/Steve Rasnic Tem,3.92,0441248837,9780441248834,eng,242.0,51,1.0,1993-12-01,Ace,True,Alan Dean Foster,1993.0,12.0,3-4,0.0196078431372549
35149,Star Wars: The Approaching Storm,Alan Dean Foster,3.51,0345443004,9780345443007,eng,344.0,3947,100.0,2002-12-01,Del Rey Books,True,Alan Dean Foster,2002.0,12.0,3-4,0.02533569799847986
35159,Chorus Skating (Spellsinger  #8),Alan Dean Foster,3.62,0446362379,9780446362375,eng,344.0,477,8.0,1994-10-01,Aspect,True,Alan Dean Foster,1994.0,10.0,3-4,0.016771488469601678
35163,Star Trek: Logs Five and Six (Star Trek: Log  #5-6),Alan Dean Foster,3.65,0345495837,9780345495839,eng,388.0,35,0.0,2006-09-05,Del Rey Books,True,Alan Dean Foster,2006.0,9.0,3-4,0.0
35165,Star Trek: Logs 7-10,Alan Dean Foster,3.71,0671854054,9780671854058,eng,788.0,21,0.0,1995-06-01,Pocket Books,True,Alan Dean Foster,1995.0,6.0,3-4,0.0
35166,The Hand of Dinotopia,Alan Dean Foster/James Gurney,3.96,0060518510,9780060518516,eng,416.0,292,13.0,2002-12-01,Avon Books,True,Alan Dean Foster,2002.0,12.0,3-4,0.04452054794520548
35178,Interlopers,Alan Dean Foster,3.33,044100847X,9780441008476,eng,313.0,269,23.0,2001-05-01,Ace,True,Alan Dean Foster,2001.0,5.0,3-4,0.08550185873605948
35180,Alien Nation,Alan Dean Foster,3.55,0446352640,9780446352642,eng,217.0,227,10.0,1988-07-01,Warner Books,True,Alan Dean Foster,1988.0,7.0,3-4,0.04405286343612335
35183,Phylogenesis (Founding of the Commonwealth  #1),Alan Dean Foster,3.82,0345418611,9780345418616,eng,304.0,1246,21.0,2000-07-05,Del Rey Books,True,Alan Dean Foster,2000.0,7.0,3-4,0.016853932584269662
35206,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,4.13,0143039849,9780143039846,eng,268.0,4813,239.0,2006-10-31,Penguin Classics,True,Ryūnosuke Akutagawa,2006.0,10.0,4-4.5,0.04965717847496364
35210,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,3.78,007141858X,9780071418584,eng,345.0,16662,739.0,2003-10-10,Contemporary Books,True,Leil Lowndes,2003.0,10.0,3-4,0.044352418677229624
35218,There Was a Cold Lady Who Swallowed Some Snow!,Lucille Colandro/Jared Lee/Skip Hinnant,3.85,0439895561,9780439895569,eng,1.0,14,1.0,2006-08-13,Scholastic Audio Books,True,Lucille Colandro,2006.0,8.0,3-4,0.07142857142857142
35219,The Red Badge of Courage & The Veteran,Stephen Crane/Shelby Foote,3.38,0679783202,9780679783206,eng,336.0,497,40.0,2000-09-12,Modern Library,True,Stephen Crane,2000.0,9.0,3-4,0.08048289738430583
35223,The Red Badge of Courage and Four Stories,Stephen Crane/James Dickey,3.35,0451526473,9780451526472,eng,240.0,265,29.0,1997-02-01,Signet Classics,True,Stephen Crane,1997.0,2.0,3-4,0.10943396226415095
35226,The Red Badge of Courage (Classic Starts),Oliver Ho/Jamel Akib/Arthur Pober/Stephen Crane,3.86,1402726635,9781402726637,eng,160.0,59,7.0,2006-03-28,Sterling,True,Oliver Ho,2006.0,3.0,3-4,0.11864406779661017
35228,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan/Charles Keegan,4.27,0765348446,9780765348449,eng,464.0,299,6.0,2004-01-05,Starscape,True,Robert Jordan,2004.0,1.0,4-4.5,0.020066889632107024
35231,Lord of Chaos (The Wheel of Time  #6),Robert Jordan,4.13,0812513754,9780812513752,eng,1011.0,109234,1962.0,1995-11-15,Tor Books,True,Robert Jordan,1995.0,11.0,4-4.5,0.017961440577109692
35234,Crossroads of Twilight (Wheel of Time  #10),Robert Jordan,3.82,1841491837,9781841491837,eng,818.0,827,48.0,2003-11-06,Orbit,True,Robert Jordan,2003.0,11.0,3-4,0.05804111245465538
35244,Frankenstein (SparkNotes Literature Guide),SparkNotes/Mary Wollstonecraft Shelley,3.5,1586633570,9781586633578,eng,72.0,16,0.0,2002-01-10,SparkNotes,True,SparkNotes,2002.0,1.0,3-4,0.0
35246,Mary Shelley‘s Frankenstein,Mary Wollstonecraft Shelley/Anca Munteanu,3.79,0764587269,9780764587269,eng,240.0,147,3.0,2001-04-15,Cliffs Notes,True,Mary Wollstonecraft Shelley,2001.0,4.0,3-4,0.02040816326530612
35248,Essential Monster of Frankenstein  Vol. 1,Gary Friedrich/Doug Moench/John Buscema/Mike Ploog/Val Mayerick,3.62,0785116346,9780785116349,eng,496.0,69,7.0,2004-10-20,Marvel Comics,True,Gary Friedrich,2004.0,10.0,3-4,0.10144927536231885
35249,Frankenstein,Mary Wollstonecraft Shelley,3.79,074325578X,9780743255783,eng,448.0,20,6.0,2004-01-01,Kaplan Publishing,True,Mary Wollstonecraft Shelley,2004.0,1.0,3-4,0.3
35252,Frankenstein,Mary Wollstonecraft Shelley,3.79,1419542249,9781419542244,eng,450.0,17,3.0,2006-10-30,Kaplan,True,Mary Wollstonecraft Shelley,2006.0,10.0,3-4,0.17647058823529413
35254,The Memoirs of Elizabeth Frankenstein,Theodore Roszak,3.56,0553576372,9780553576375,eng,440.0,233,24.0,1996-10-01,Bantam,True,Theodore Roszak,1996.0,10.0,3-4,0.10300429184549356
35255,The Essential Frankenstein,Mary Wollstonecraft Shelley/Leonard Wolf/Christopher H. Bing,3.79,0452269687,9780452269682,eng,357.0,42,6.0,1993-10-01,Plume,True,Mary Wollstonecraft Shelley,1993.0,10.0,3-4,0.14285714285714285
35258,Father of Frankenstein,Christopher Bram,4.1,0452273374,9780452273375,eng,276.0,587,48.0,1996-04-01,Plume,True,Christopher Bram,1996.0,4.0,4-4.5,0.0817717206132879
35261,Frankenstein,Mary Wollstonecraft Shelley,3.79,076660828X,9780766608283,eng,189.0,84,4.0,2004-07-30,Modern Publishing,True,Mary Wollstonecraft Shelley,2004.0,7.0,3-4,0.047619047619047616
35268,The Walrus Was Paul: The Great Beatle Death Clues,R. Gary Patterson/Jay Fox,3.72,0684850621,9780684850627,eng,208.0,441,39.0,1998-10-29,Touchstone,True,R. Gary Patterson,1998.0,10.0,3-4,0.08843537414965986
35270,Harpo Speaks!,Harpo Marx/Rowland Barber,4.41,0879100362,9780879100360,eng,482.0,2006,239.0,2004-07-01,Limelight Editions,True,Harpo Marx,2004.0,7.0,4-4.5,0.11914257228315055
35273,Groucho  Harpo  Chico  and Sometimes Zeppo: A History of the Marx Brothers and a Satire on the Rest of the World,Joe Adamson,4.07,0671470728,9780671470722,eng,464.0,9,1.0,1983-01-01,Simon & Schuster,True,Joe Adamson,1983.0,1.0,4-4.5,0.1111111111111111
35283,Topsail Island: Mayberry by the Sea,Ray McAllister/Vicki McAllister,3.94,0895873311,9780895873316,eng,228.0,40,13.0,2006-07-01,John F. Blair  Publisher,True,Ray McAllister,2006.0,7.0,3-4,0.325
35287,Take on Me (Secret Lives of Daytime Divas  #1),Sarah Mayberry,3.69,0373793189,9780373793181,eng,249.0,499,46.0,2007-02-27,Harlequin Blaze,True,Sarah Mayberry,2007.0,2.0,3-4,0.09218436873747494
35288,All Over You (Secret Lives of Daytime Divas  #2),Sarah Mayberry,3.73,0373793243,9780373793242,eng,251.0,521,35.0,2007-03-27,Harlequin Blaze,True,Sarah Mayberry,2007.0,3.0,3-4,0.0671785028790787
35289,The 33 Strategies of War,Robert Greene/Joost Elffers,4.3,0670034576,9780670034574,eng,496.0,8005,383.0,2006-01-19,Viking,True,Robert Greene,2006.0,1.0,4-4.5,0.047845096814490944
35291,Jimmy Stewart: A Biography,Marc Eliot,3.85,1400052211,9781400052219,eng,463.0,955,95.0,2006-11-06,Harmony,True,Marc Eliot,2006.0,11.0,3-4,0.09947643979057591
35292,Jimmy Stewart: Bomber Pilot,Starr Smith/Walter Cronkite,3.93,0760328242,9780760328248,eng,320.0,441,57.0,2006-11-15,Zenith Press,True,Starr Smith,2006.0,11.0,3-4,0.1292517006802721
35295,Jimmy Stewart: The Truth Behind the Legend,Michael Munn,3.97,1569803102,9781569803103,eng,317.0,212,35.0,2006-05-30,Barricade Books,True,Michael Munn,2006.0,5.0,3-4,0.1650943396226415
35308,Dirt (Stone Barrington  #2),Stuart Woods,3.89,0061094234,9780061094231,eng,448.0,6279,274.0,1997-08-07,HarperTorch,True,Stuart Woods,1997.0,8.0,3-4,0.043637521898391464
35313,La Ley del Exito,Paramahansa Yogananda,4.44,0876121512,9780876121511,spa,32.0,0,0.0,1998-06-01,Self-Realization Fellowship Publishers,True,Paramahansa Yogananda,1998.0,6.0,4-4.5,
35324,Incident at Exeter,John G. Fuller,3.56,0425039293,9780425039298,eng,221.0,51,7.0,1978-04-15,Berkley Books (NY),True,John G. Fuller,1978.0,4.0,3-4,0.13725490196078433
35329,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,Babette Rothschild,4.27,0393703274,9780393703276,eng,208.0,1506,45.0,2000-10-17,W. W. Norton  Company,True,Babette Rothschild,2000.0,10.0,4-4.5,0.029880478087649404
35332,Remember (Redemption  #2),Karen Kingsbury/Gary Smalley,4.43,0842356290,9780842356299,eng,432.0,18445,388.0,2003-01-01,Tyndale House Publishers,True,Karen Kingsbury,2003.0,1.0,4-4.5,0.02103551097858498
35334,A Summer to Remember (Bedwyn Prequels  #2),Mary Balogh,4.08,0440236630,9780440236634,eng,361.0,7791,360.0,2003-03-04,Dell,True,Mary Balogh,2003.0,3.0,4-4.5,0.04620716211012707
35335,Because I Remember Terror  Father  I Remember You,Sue William Silverman,4.11,0820321753,9780820321752,eng,288.0,725,61.0,1999-09-02,University of Georgia Press,True,Sue William Silverman,1999.0,9.0,4-4.5,0.08413793103448276
35347,The Last Story (Remember Me  #3),Christopher Pike,3.65,0689854595,9780689854590,eng,256.0,2208,62.0,2002-09-01,Simon Pulse,True,Christopher Pike,2002.0,9.0,3-4,0.028079710144927536
35348,A Place Where the Sea Remembers,Sandra Benítez,3.62,0671892673,9780671892678,eng,176.0,757,103.0,1995-02-05,Scribner,True,Sandra Benítez,1995.0,2.0,3-4,0.13606340819022458
35349,She Who Remembers (Kwani  #1),Linda Lay Shuler,4.03,0451211448,9780451211446,eng,496.0,6737,148.0,2003-08-05,NAL Trade,True,Linda Lay Shuler,2003.0,8.0,4-4.5,0.021968235119489386
35350,What the Body Remembers,Shauna Singh Baldwin,3.89,0385496052,9780385496056,eng,471.0,2340,153.0,2001-01-16,Anchor,True,Shauna Singh Baldwin,2001.0,1.0,3-4,0.06538461538461539
35352,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,0373078544,9780373078547,eng,251.0,398,15.0,1998-04-01,Silhouette,True,Maggie Shayne,1998.0,4.0,4-4.5,0.03768844221105527
